Date,Company,Symbol,Sector,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Upper,BB_Middle,BB_Lower,NIFTY_50,NIFTY_BANK,NIFTY_IT,NIFTY_AUTO,NIFTY_PHARMA,Price_Change,Price_Change_Abs,High_Low_Ratio,Volume_MA_5,Volume_Ratio,DayOfWeek,Month,Quarter
2025-06-02,Reliance Industries,RELIANCE.NS,Oil & Gas,2962.3,2983.73,2920.25,2977.29,4573577,2950.56,2936.56,2959.08,2949.37,2950.12,-0.7496,-2.6461,1.8965,52.07,3028.02,2959.08,2890.15,19644.12,45287.41,32924.29,14473.17,13103.25,0.005060257232555765,0.005060257232555765,1.0217378649088262,5825765.2,0.7850603041811571,0,6,2
2025-06-02,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1472.16,1480.78,1448.09,1466.87,2065880,1470.77,1475.64,1473.23,1472.11,1467.36,4.7533,6.6467,-1.8934,49.45,1496.63,1473.23,1449.84,19644.12,45287.41,32924.29,14473.17,13103.25,-0.0035933594174547556,0.0035933594174547556,1.0225745637356793,4170421.4,0.49536480893753326,0,6,2
2025-06-02,Tata Motors,TATAMOTORS.NS,Automobile,972.98,977.31,970.53,975.85,4370939,961.07,952.32,970.5,960.98,963.27,-2.2926,-3.3115,1.0189,46.36,1023.0,970.5,918.0,19644.12,45287.41,32924.29,14473.17,13103.25,0.0029497009188266254,0.0029497009188266254,1.0069858736978763,5476599.2,0.798111901268948,0,6,2
2025-06-03,HDFC Bank,HDFCBANK.NS,Banking,1564.1,1581.52,1537.88,1558.24,4072849,1560.72,1561.72,1574.61,1566.33,1576.65,-10.3225,-10.4562,0.1337,40.73,1607.72,1574.61,1541.49,19663.47,45464.29,32858.26,14581.92,12969.64,-0.003746563518956525,0.003746563518956525,1.02837672640258,4495606.6,0.905962056377442,1,6,2
2025-06-03,Infosys,INFY.NS,IT Services,1524.78,1574.4,1524.78,1556.66,6467432,1540.33,1554.75,1583.22,1559.07,1568.13,-9.0556,-3.0414,-6.0142,42.38,1650.21,1583.22,1516.23,19663.47,45464.29,32858.26,14581.92,12969.64,0.020907934259368544,0.020907934259368544,1.0325423995592808,3732237.8,1.7328563576522376,1,6,2
2025-06-03,Reliance Industries,RELIANCE.NS,Oil & Gas,2977.29,3002.89,2920.84,2951.41,4710218,2958.59,2939.16,2957.06,2949.69,2950.23,-0.5394,-2.2244,1.685,49.32,3024.3,2957.06,2889.82,19663.47,45464.29,32858.26,14581.92,12969.64,-0.008692468654380336,0.008692468654380336,1.028091234028567,5479479.4,0.859610495113824,1,6,2
2025-06-03,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1466.87,1470.4,1459.22,1467.72,4744888,1470.4,1473.69,1474.3,1471.43,1467.38,4.0445,6.1257,-2.0812,55.63,1494.23,1474.3,1454.37,19663.47,45464.29,32858.26,14581.92,12969.64,0.000579465119608491,0.000579465119608491,1.0076616274447994,3900224.6,1.2165678868852834,1,6,2
2025-06-03,Tata Motors,TATAMOTORS.NS,Automobile,975.85,983.62,965.29,968.48,2141654,965.96,952.94,970.36,962.14,963.7,-1.557,-2.9602,1.4033,44.77,1022.87,970.36,917.86,19663.47,45464.29,32858.26,14581.92,12969.64,-0.0075523902239074125,0.0075523902239074125,1.0189891120803076,4502946.4,0.4756117017071311,1,6,2
2025-06-04,HDFC Bank,HDFCBANK.NS,Banking,1558.24,1558.24,1523.23,1543.17,4286110,1558.49,1558.15,1571.18,1562.75,1573.94,-11.1913,-10.6033,-0.588,30.92,1602.28,1571.18,1540.09,19447.02,45166.73,32753.41,14618.98,13024.89,-0.009671167470992836,0.009671167470992836,1.0229840536228934,4861885.2,0.8815736743434419,2,6,2
2025-06-04,Infosys,INFY.NS,IT Services,1556.66,1566.71,1545.04,1546.05,1644756,1540.09,1550.76,1580.38,1557.06,1566.34,-9.2811,-4.2904,-4.9908,33.29,1648.67,1580.38,1512.09,19447.02,45166.73,32753.41,14618.98,13024.89,-0.006815875014454131,0.006815875014454131,1.0140255268472014,3660045.2,0.44938133550918985,2,6,2
2025-06-04,Reliance Industries,RELIANCE.NS,Oil & Gas,2951.41,2951.41,2855.77,2858.64,2706621,2935.76,2930.8,2949.66,2935.61,2942.81,-7.1977,-3.2198,-3.9779,34.29,3025.89,2949.66,2873.43,19447.02,45166.73,32753.41,14618.98,13024.89,-0.031432433989178055,0.031432433989178055,1.0334900919892007,5085549.2,0.5322180345831675,2,6,2
2025-06-04,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1467.72,1492.54,1467.72,1490.0,8473393,1475.59,1475.25,1475.09,1474.3,1469.22,5.084,5.9172,-0.8332,62.97,1496.22,1475.09,1453.95,19447.02,45166.73,32753.41,14618.98,13024.89,0.015180007085820124,0.015180007085820124,1.0169105823999127,5073421.4,1.6701535969395327,2,6,2
2025-06-04,Tata Motors,TATAMOTORS.NS,Automobile,968.48,973.15,950.32,968.02,2341101,971.53,953.93,968.92,963.05,964.05,-0.9981,-2.5675,1.5694,49.04,1019.92,968.92,917.92,19447.02,45166.73,32753.41,14618.98,13024.89,-0.0004749710887164138,0.0004749710887164138,1.0240234868254903,4164850.8,0.5621092116913288,2,6,2
2025-06-05,HDFC Bank,HDFCBANK.NS,Banking,1543.17,1573.58,1543.17,1555.43,2706485,1555.83,1557.73,1568.69,1561.62,1572.45,-10.8332,-10.6493,-0.1839,37.67,1596.06,1568.69,1541.33,19488.44,44943.03,32750.69,14766.31,12975.43,0.007944685290667941,0.007944685290667941,1.019706189207929,4189811.6,0.6459681862544846,3,6,2
2025-06-05,Infosys,INFY.NS,IT Services,1546.05,1554.75,1535.46,1544.36,5273046,1541.38,1548.62,1576.78,1555.1,1564.57,-9.4753,-5.328,-4.1473,23.83,1644.69,1576.78,1508.88,19488.44,44943.03,32750.69,14766.31,12975.43,-0.0010931082435885475,0.0010931082435885475,1.0125630104333554,3962507.8,1.3307345413932057,3,6,2
2025-06-05,Reliance Industries,RELIANCE.NS,Oil & Gas,2858.64,2861.24,2834.37,2848.57,4281254,2919.64,2924.83,2942.24,2922.17,2935.23,-13.0645,-5.19,-7.8745,37.72,3027.45,2942.24,2857.03,19488.44,44943.03,32750.69,14766.31,12975.43,-0.0035226541292361357,0.0035226541292361357,1.009480060824804,4686947.0,0.9134419484581328,3,6,2
2025-06-05,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1490.0,1495.17,1453.72,1482.37,4572024,1475.82,1475.7,1475.63,1475.55,1470.27,5.2728,5.7882,-0.5155,53.51,1496.93,1475.63,1454.33,19488.44,44943.03,32750.69,14766.31,12975.43,-0.005120805369127623,0.005120805369127623,1.0285130561593705,5174403.8,0.8835846943371525,3,6,2
2025-06-05,Tata Motors,TATAMOTORS.NS,Automobile,968.02,971.54,941.46,959.58,4490283,968.98,954.36,966.01,962.51,963.69,-1.1747,-2.2888,1.1141,42.13,1011.66,966.01,920.37,19488.44,44943.03,32750.69,14766.31,12975.43,-0.008718828123385869,0.008718828123385869,1.0319503749495464,3072323.4,1.4615268041118328,3,6,2
2025-06-06,HDFC Bank,HDFCBANK.NS,Banking,1555.43,1567.69,1533.75,1556.42,2987961,1555.47,1557.78,1566.93,1560.82,1571.17,-10.3546,-10.5904,0.2358,43.6,1592.55,1566.93,1541.31,19472.32,45310.96,32660.42,14812.17,12965.22,0.0006364799444527058,0.0006364799444527058,1.0221287693561532,3729564.8,0.8011554055851235,4,6,2
2025-06-06,Infosys,INFY.NS,IT Services,1544.36,1571.31,1544.36,1555.93,3225672,1545.56,1547.13,1574.5,1555.23,1563.88,-8.6563,-5.994,-2.6623,33.04,1641.97,1574.5,1507.04,19472.32,45310.96,32660.42,14812.17,12965.22,0.0074917765287887406,0.0074917765287887406,1.01745059442099,4379809.4,0.7364868434685764,4,6,2
2025-06-06,Reliance Industries,RELIANCE.NS,Oil & Gas,2848.57,2935.7,2839.52,2888.53,8040674,2904.89,2924.32,2936.88,2916.97,2931.5,-14.5252,-7.058,-7.4672,44.0,3021.41,2936.88,2852.35,19472.32,45310.96,32660.42,14812.17,12965.22,0.014028091287909383,0.014028091287909383,1.0338719220149883,4862468.8,1.6536196592150885,4,6,2
2025-06-06,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1482.37,1509.15,1481.9,1487.01,1156525,1478.79,1475.84,1475.44,1477.32,1471.61,5.705,5.7716,-0.0666,50.32,1496.24,1475.44,1454.64,19472.32,45310.96,32660.42,14812.17,12965.22,0.0031301227089053363,0.0031301227089053363,1.0183885552331466,4202542.0,0.2751965358109449,4,6,2
2025-06-06,Tata Motors,TATAMOTORS.NS,Automobile,959.58,965.92,939.76,958.3,1192154,966.05,958.0,963.69,961.86,963.26,-1.3945,-2.1098,0.7153,47.53,1005.58,963.69,921.79,19472.32,45310.96,32660.42,14812.17,12965.22,-0.0013339169219868108,0.0013339169219868108,1.027836894526262,2907226.2,0.41006578710662417,4,6,2
2025-06-07,HDFC Bank,HDFCBANK.NS,Banking,1556.42,1591.26,1535.16,1560.14,4099279,1554.68,1558.02,1565.74,1560.71,1570.29,-9.5825,-10.3887,0.8062,40.41,1590.21,1565.74,1541.27,19417.27,45196.39,32909.84,14718.69,13253.64,0.002390100358515168,0.002390100358515168,1.0365434221840069,3630536.8,1.1291109898679446,5,6,2
2025-06-07,Infosys,INFY.NS,IT Services,1555.93,1556.92,1520.27,1546.86,2455161,1549.97,1545.7,1571.0,1553.94,1562.53,-8.5948,-6.5144,-2.0804,28.62,1636.44,1571.0,1505.56,19417.27,45196.39,32909.84,14718.69,13253.64,-0.005829311087259814,0.005829311087259814,1.024107559841344,3813213.4,0.6438561765255519,5,6,2
2025-06-07,Reliance Industries,RELIANCE.NS,Oil & Gas,2888.53,2903.71,2850.95,2877.22,4058001,2884.87,2917.72,2931.85,2910.84,2927.19,-16.3466,-8.9165,-7.4301,44.98,3018.06,2931.85,2845.63,19417.27,45196.39,32909.84,14718.69,13253.64,-0.003915486423890502,0.003915486423890502,1.0185061119977552,4759353.6,0.8526370051596923,5,6,2
2025-06-07,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1487.01,1509.98,1470.4,1498.81,2875181,1485.18,1477.97,1476.1,1480.63,1473.77,6.8604,5.9894,0.871,54.65,1498.98,1476.1,1453.22,19417.27,45196.39,32909.84,14718.69,13253.64,0.00793538711911812,0.00793538711911812,1.0269178454842218,4364402.2,0.658780027193644,5,6,2
2025-06-07,Tata Motors,TATAMOTORS.NS,Automobile,958.3,958.3,921.07,926.54,7712028,956.18,958.63,959.65,956.41,960.34,-3.9275,-2.4735,-1.454,38.44,999.38,959.65,919.93,19417.27,45196.39,32909.84,14718.69,13253.64,-0.03314202233121155,0.03314202233121155,1.0404203806442507,3575444.0,2.1569427461316693,5,6,2
2025-06-08,HDFC Bank,HDFCBANK.NS,Banking,1560.14,1571.63,1560.14,1567.29,2558354,1556.49,1558.61,1565.12,1561.73,1570.06,-8.3305,-9.9769,1.6464,44.82,1588.7,1565.12,1541.53,19224.71,45057.68,32411.97,14775.86,13088.14,0.004582922045457405,0.004582922045457405,1.0073647236786443,3327637.8,0.7688198517278534,6,6,2
2025-06-08,Infosys,INFY.NS,IT Services,1546.86,1554.33,1537.13,1539.32,4239446,1546.5,1543.42,1568.26,1551.68,1560.7,-9.0148,-7.0146,-2.0002,33.97,1634.21,1568.26,1502.31,19224.71,45057.68,32411.97,14775.86,13088.14,-0.004874390701162357,0.004874390701162357,1.0111896846720836,3367616.2,1.2588863303365745,6,6,2
2025-06-08,Reliance Industries,RELIANCE.NS,Oil & Gas,2877.22,2930.17,2865.71,2912.39,3881214,2877.07,2917.83,2929.55,2911.08,2926.02,-14.9384,-10.1213,-4.8171,47.01,3015.24,2929.55,2843.86,19224.71,45057.68,32411.97,14775.86,13088.14,0.012223604729565407,0.012223604729565407,1.0224935530810864,4593552.8,0.8449263933572289,6,6,2
2025-06-08,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1498.81,1499.89,1482.23,1496.0,5007431,1490.84,1480.62,1477.48,1483.0,1475.53,7.4739,6.2864,1.1875,59.43,1501.69,1477.48,1453.28,19224.71,45057.68,32411.97,14775.86,13088.14,-0.0018748206910815801,0.0018748206910815801,1.0119144802088744,4416910.8,1.1336952967218628,6,6,2
2025-06-08,Tata Motors,TATAMOTORS.NS,Automobile,926.54,946.34,923.79,940.16,4400451,950.52,958.24,957.31,953.91,958.75,-4.8393,-2.9468,-1.8925,44.54,995.77,957.31,918.86,19224.71,45057.68,32411.97,14775.86,13088.14,0.014699851058777913,0.014699851058777913,1.0244103097024215,4027203.4,1.0926815864329078,6,6,2
2025-06-09,HDFC Bank,HDFCBANK.NS,Banking,1567.29,1585.1,1563.6,1569.61,4473724,1561.78,1560.13,1564.68,1562.94,1570.02,-7.08,-9.3974,2.3174,55.28,1587.57,1564.68,1541.8,19288.66,44724.29,32093.44,14600.42,13117.26,0.0014802621084801793,0.0014802621084801793,1.0137503197748785,3365160.6,1.329423623942346,0,6,2
2025-06-09,Infosys,INFY.NS,IT Services,1539.32,1539.32,1510.36,1517.44,2263442,1540.78,1540.44,1564.57,1546.4,1557.3,-10.8923,-7.7904,-3.1019,33.57,1633.31,1564.57,1495.84,19288.66,44724.29,32093.44,14600.42,13117.26,-0.01421406854974916,0.01421406854974916,1.0191742366058423,3491353.4,0.6482993099466814,0,6,2
2025-06-09,Reliance Industries,RELIANCE.NS,Oil & Gas,2912.39,2991.46,2905.3,2944.62,7762511,2894.27,2915.01,2928.88,2916.25,2927.48,-11.2304,-10.3431,-0.8872,53.66,3013.84,2928.88,2843.92,19288.66,44724.29,32093.44,14600.42,13117.26,0.011066512383300253,0.011066512383300253,1.0296561456648194,5604730.8,1.3849926565607755,0,6,2
2025-06-09,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1496.0,1496.0,1457.84,1478.23,2715054,1488.48,1482.04,1478.63,1482.27,1475.74,6.5257,6.3343,0.1914,50.16,1500.47,1478.63,1456.78,19288.66,44724.29,32093.44,14600.42,13117.26,-0.01187834224598927,0.01187834224598927,1.0261757120122923,3265243.0,0.8315013614606938,0,6,2
2025-06-09,Tata Motors,TATAMOTORS.NS,Automobile,940.16,948.69,921.01,936.07,1629277,944.13,957.83,954.87,951.16,956.96,-5.806,-3.5188,-2.2872,44.21,992.12,954.87,917.62,19288.66,44724.29,32093.44,14600.42,13117.26,-0.0043503233492170335,0.0043503233492170335,1.0300539624976928,3884838.6,0.41939374263836854,0,6,2
2025-06-10,HDFC Bank,HDFCBANK.NS,Banking,1569.61,1569.61,1522.39,1538.9,10731919,1558.47,1557.15,1562.29,1559.24,1567.59,-8.349,-9.1877,0.8386,42.96,1585.45,1562.29,1539.13,19226.05,44877.51,31773.78,14618.48,13169.95,-0.019565369741528005,0.019565369741528005,1.031017019292034,4970247.4,2.1592323553149484,1,6,2
2025-06-10,Infosys,INFY.NS,IT Services,1517.44,1551.62,1517.44,1543.64,7794267,1540.64,1541.01,1560.91,1545.98,1556.23,-10.2493,-8.2822,-1.967,41.93,1625.6,1560.91,1496.22,19226.05,44877.51,31773.78,14618.48,13169.95,0.017265921552087837,0.017265921552087837,1.0225247785744411,3995597.6,1.950713705504278,1,6,2
2025-06-10,Reliance Industries,RELIANCE.NS,Oil & Gas,2944.62,2944.62,2861.37,2919.04,5638708,2908.36,2914.0,2923.84,2916.68,2926.82,-10.1397,-10.3024,0.1627,52.5,2997.22,2923.84,2850.45,19226.05,44877.51,31773.78,14618.48,13169.95,-0.00868702922618192,0.00868702922618192,1.0290944547541911,5876221.6,0.9595805576835292,1,6,2
2025-06-10,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1478.23,1509.41,1470.35,1481.07,1570820,1488.22,1482.02,1479.89,1482.08,1476.16,5.9242,6.2523,-0.3281,48.16,1498.93,1479.89,1460.85,19226.05,44877.51,31773.78,14618.48,13169.95,0.001921216590111019,0.001921216590111019,1.0265651035467747,2665002.2,0.5894254046019174,1,6,2
2025-06-10,Tata Motors,TATAMOTORS.NS,Automobile,936.07,936.07,909.98,918.58,3309480,935.93,952.46,952.26,946.14,953.96,-7.8221,-4.3796,-3.4424,48.88,992.04,952.26,912.48,19226.05,44877.51,31773.78,14618.48,13169.95,-0.018684500090805134,0.018684500090805134,1.0286709598013144,3648678.0,0.907035370071023,1,6,2
2025-06-11,HDFC Bank,HDFCBANK.NS,Banking,1538.9,1566.32,1535.48,1539.8,1071966,1555.15,1555.31,1559.95,1556.24,1565.42,-9.1778,-9.1857,0.0079,42.56,1582.2,1559.95,1537.69,19086.69,45608.73,32061.44,14614.85,13291.02,0.0005848333225029201,0.0005848333225029201,1.0200849245838435,4587048.4,0.23369406784545807,2,6,2
2025-06-11,Infosys,INFY.NS,IT Services,1543.64,1562.59,1529.31,1553.9,4809989,1540.23,1542.89,1556.47,1547.2,1556.05,-8.8472,-8.3953,-0.452,47.85,1608.49,1556.47,1504.46,19086.69,45608.73,32061.44,14614.85,13291.02,0.006646627451996512,0.006646627451996512,1.021761447973269,4312461.0,1.115369854938978,2,6,2
2025-06-11,Reliance Industries,RELIANCE.NS,Oil & Gas,2919.04,2924.43,2888.24,2923.05,1577245,2915.26,2910.08,2921.83,2917.66,2926.53,-8.8645,-10.0148,1.1503,47.81,2992.85,2921.83,2850.81,19086.69,45608.73,32061.44,14614.85,13291.02,0.0013737393115544894,0.0013737393115544894,1.0125301221505139,4583535.8,0.3441109808720159,2,6,2
2025-06-11,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1481.07,1492.15,1462.68,1475.57,4111041,1485.94,1482.36,1479.98,1481.08,1476.11,4.9666,5.9951,-1.0285,49.21,1498.92,1479.98,1461.04,19086.69,45608.73,32061.44,14614.85,13291.02,-0.0037135314333556213,0.0037135314333556213,1.0201479476030302,3255905.4,1.2626414145816398,2,6,2
2025-06-11,Tata Motors,TATAMOTORS.NS,Automobile,918.58,924.59,905.91,907.28,7044071,925.73,945.89,948.53,940.15,950.32,-10.1703,-5.5379,-4.6323,45.92,990.56,948.53,906.5,19086.69,45608.73,32061.44,14614.85,13291.02,-0.012301595941562105,0.012301595941562105,1.020620149904516,4819061.4,1.4617101579158132,2,6,2
2025-06-12,HDFC Bank,HDFCBANK.NS,Banking,1539.8,1542.86,1532.52,1538.16,4374570,1550.75,1552.72,1558.32,1553.46,1563.3,-9.8464,-9.3179,-0.5286,40.19,1581.98,1558.32,1534.66,18744.26,45231.02,32581.37,14584.47,13303.26,-0.0010650733861539141,0.0010650733861539141,1.006747057134654,4642106.6,0.9423674156901094,3,6,2
2025-06-12,Infosys,INFY.NS,IT Services,1553.9,1625.4,1553.9,1606.25,2968235,1552.11,1551.04,1556.1,1556.29,1559.94,-3.6493,-7.4459,3.7967,60.01,1606.45,1556.1,1505.74,18744.26,45231.02,32581.37,14584.47,13303.26,0.033689426604028405,0.033689426604028405,1.0460132569663427,4415075.8,0.6722953658009677,3,6,2
2025-06-12,Reliance Industries,RELIANCE.NS,Oil & Gas,2923.05,2935.42,2868.57,2924.13,5110503,2924.65,2904.76,2920.66,2918.66,2926.34,-7.682,-9.5482,1.8662,51.49,2990.66,2920.66,2850.66,18744.26,45231.02,32581.37,14584.47,13303.26,0.00036947708728884976,0.00036947708728884976,1.0233042944742503,4794036.2,1.0660126012398488,3,6,2
2025-06-12,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1475.57,1497.51,1474.58,1477.71,2068163,1481.72,1483.45,1479.55,1480.56,1476.24,4.3236,5.6607,-1.3371,53.54,1498.27,1479.55,1460.82,18744.26,45231.02,32581.37,14584.47,13303.26,0.0014502870077326424,0.0014502870077326424,1.0155501905627367,3094501.8,0.6683347219251901,3,6,2
2025-06-12,Tata Motors,TATAMOTORS.NS,Automobile,907.28,931.54,906.13,920.01,7088349,924.42,940.3,946.31,937.05,947.97,-10.919,-6.6143,-4.3047,41.89,989.48,946.31,903.14,18744.26,45231.02,32581.37,14584.47,13303.26,0.014030949651706148,0.014030949651706148,1.028042333881452,4694325.6,1.5099823923589792,3,6,2
2025-06-13,HDFC Bank,HDFCBANK.NS,Banking,1538.16,1541.28,1522.14,1536.36,4860914,1544.57,1550.53,1556.12,1550.82,1561.22,-10.3948,-9.5333,-0.8615,42.05,1579.33,1556.12,1532.92,18742.89,45244.14,32552.57,14566.31,13338.91,-0.0011702293649556994,0.0011702293649556994,1.0125744018290037,5102618.6,0.9526312627010767,4,6,2
2025-06-13,Infosys,INFY.NS,IT Services,1606.25,1631.26,1577.27,1603.04,4429774,1564.85,1555.68,1555.22,1563.49,1563.28,0.2156,-5.9135,6.129,63.37,1601.24,1555.22,1509.19,18742.89,45244.14,32552.57,14566.31,13338.91,-0.001998443579766529,0.001998443579766529,1.0342300303689287,4453141.4,0.9947526031847989,4,6,2
2025-06-13,Reliance Industries,RELIANCE.NS,Oil & Gas,2924.13,2948.72,2877.26,2929.49,4948939,2928.07,2902.57,2920.86,2920.33,2926.58,-6.2575,-8.89,2.6325,44.23,2990.94,2920.86,2850.78,18742.89,45244.14,32552.57,14566.31,13338.91,0.0018330238395691811,0.0018330238395691811,1.0248361288169994,5007581.2,0.988289316207194,4,6,2
2025-06-13,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1477.71,1521.17,1477.71,1508.77,9844287,1484.27,1487.55,1480.62,1484.9,1478.75,6.151,5.7588,0.3922,65.88,1503.27,1480.62,1457.97,18742.89,45244.14,32552.57,14566.31,13338.91,0.021019009142524636,0.021019009142524636,1.0294103714531269,4061873.0,2.4235831597886,4,6,2
2025-06-13,Tata Motors,TATAMOTORS.NS,Automobile,920.01,944.58,920.01,928.11,2008444,922.01,936.26,944.6,935.67,946.43,-10.7591,-7.4433,-3.3157,46.05,987.81,944.6,901.39,18742.89,45244.14,32552.57,14566.31,13338.91,0.008804252127694312,0.008804252127694312,1.026706231454006,4215924.2,0.47639471316870446,4,6,2
2025-06-14,HDFC Bank,HDFCBANK.NS,Banking,1536.36,1574.84,1526.52,1553.69,2903448,1541.38,1551.58,1554.87,1551.26,1560.64,-9.3728,-9.5012,0.1283,43.53,1575.48,1554.87,1534.25,18953.4,45750.32,32504.04,14280.81,13296.49,0.01127990835481274,0.01127990835481274,1.0316536959882607,4788563.4,0.6063296561970966,5,6,2
2025-06-14,Infosys,INFY.NS,IT Services,1603.04,1603.04,1570.65,1576.89,2037910,1576.74,1558.76,1554.76,1565.56,1564.33,1.2287,-4.4849,5.7136,58.64,1599.68,1554.76,1509.85,18953.4,45750.32,32504.04,14280.81,13296.49,-0.016312755764048226,0.016312755764048226,1.0206220354630249,4408035.0,0.46231710955108113,5,6,2
2025-06-14,Reliance Industries,RELIANCE.NS,Oil & Gas,2929.49,3021.22,2929.49,2969.88,2802932,2933.12,2913.69,2922.25,2927.96,2929.92,-1.9659,-7.5051,5.5391,55.48,2995.14,2922.25,2849.35,18953.4,45750.32,32504.04,14280.81,13296.49,0.013787382786764946,0.013787382786764946,1.0313126175545915,4015665.4,0.6979993900886264,5,6,2
2025-06-14,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1508.77,1531.05,1492.71,1504.76,2155721,1489.58,1489.03,1482.14,1487.96,1480.76,7.2029,6.0477,1.1552,59.23,1507.0,1482.14,1457.28,18953.4,45750.32,32504.04,14280.81,13296.49,-0.0026577940971784786,0.0026577940971784786,1.0256848282653697,3950006.4,0.5457512676435158,5,6,2
2025-06-14,Tata Motors,TATAMOTORS.NS,Automobile,928.11,931.65,910.17,922.65,3705304,919.33,931.73,942.83,933.67,944.6,-10.9302,-8.1408,-2.7894,30.22,986.61,942.83,899.05,18953.4,45750.32,32504.04,14280.81,13296.49,-0.0058829233603775455,0.0058829233603775455,1.0235999868156498,4631129.6,0.8000864411136325,5,6,2
2025-06-15,HDFC Bank,HDFCBANK.NS,Banking,1553.69,1561.77,1541.03,1543.36,5516173,1542.27,1550.37,1554.05,1550.05,1559.31,-9.2615,-9.4533,0.1917,43.6,1575.15,1554.05,1532.95,19153.07,45726.29,32528.75,14200.2,13327.79,-0.00664868796220619,0.00664868796220619,1.0134585309825246,3745414.2,1.4727805004850998,6,6,2
2025-06-15,Infosys,INFY.NS,IT Services,1576.89,1578.8,1559.06,1562.65,6867392,1580.55,1560.59,1554.6,1565.11,1564.2,0.9102,-3.4058,4.316,55.82,1599.38,1554.6,1509.83,19153.07,45726.29,32528.75,14200.2,13327.79,-0.009030433321284281,0.009030433321284281,1.0126614755044707,4222660.0,1.626318955350419,6,6,2
2025-06-15,Reliance Industries,RELIANCE.NS,Oil & Gas,2969.88,3082.43,2969.88,3023.95,4358800,2954.1,2931.23,2928.03,2942.74,2937.15,5.5843,-4.887,10.4713,57.85,3013.52,2928.03,2842.54,19153.07,45726.29,32528.75,14200.2,13327.79,0.018206122806308622,0.018206122806308622,1.037897154093768,3759683.8,1.1593528157873276,6,6,2
2025-06-15,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1504.76,1545.3,1504.76,1516.75,1959207,1496.71,1492.47,1484.09,1492.39,1483.53,8.8681,6.6118,2.2563,67.07,1513.25,1484.09,1454.93,19153.07,45726.29,32528.75,14200.2,13327.79,0.00796804806082041,0.00796804806082041,1.0269411733432574,4027683.8,0.4864351566029091,6,6,2
2025-06-15,Tata Motors,TATAMOTORS.NS,Automobile,922.65,922.65,896.74,909.0,8010628,917.41,926.67,940.52,929.87,941.86,-11.9911,-8.9109,-3.0802,26.92,986.38,940.52,894.66,19153.07,45726.29,32528.75,14200.2,13327.79,-0.01479434238335231,0.01479434238335231,1.02889354773959,5571359.2,1.4378229283798467,6,6,2
2025-06-16,HDFC Bank,HDFCBANK.NS,Banking,1543.36,1567.25,1530.15,1555.28,4041582,1545.37,1550.26,1554.02,1550.85,1559.0,-8.1471,-9.192,1.0449,46.39,1575.11,1554.02,1532.93,19100.0,45893.27,32888.09,14215.42,13290.82,0.007723408666804987,0.007723408666804987,1.024245988955331,4339337.4,0.931382288918119,0,6,2
2025-06-16,Infosys,INFY.NS,IT Services,1562.65,1562.65,1543.89,1550.86,2695773,1579.94,1560.08,1553.61,1562.92,1563.18,-0.2607,-2.7768,2.516,55.47,1597.74,1553.61,1509.47,19100.0,45893.27,32888.09,14215.42,13290.82,-0.007544875691933739,0.007544875691933739,1.0121511247562973,3799816.8,0.7094481502371378,0,6,2
2025-06-16,Reliance Industries,RELIANCE.NS,Oil & Gas,3023.95,3038.57,2991.19,3021.7,1596777,2973.83,2944.55,2934.43,2954.89,2943.63,11.2583,-1.6578,12.916,55.84,3027.89,2934.43,2840.98,19100.0,45893.27,32888.09,14215.42,13290.82,-0.0007440599216257393,0.0007440599216257393,1.0158398496919288,3763590.2,0.42426962425399023,0,6,2
2025-06-16,Sun Pharma,SUNPHARMA.NS,Pharmaceuticals,1516.75,1537.12,1497.69,1524.23,4874161,1506.44,1496.19,1486.02,1497.3,1486.65,10.6483,7.4191,3.2292,71.6,1520.27,1486.02,1451.76,19100.0,45893.27,32888.09,14215.42,13290.82,0.004931597164991031,0.004931597164991031,1.0263272105709458,4180307.8,1.1659813662525043,0,6,2
2025-06-16,Tata Motors,TATAMOTORS.NS,Automobile,909.0,917.45,899.06,906.26,1672053,917.21,921.47,939.73,926.23,939.13,-12.8961,-9.708,-3.1881,24.88,987.43,939.73,892.04,19100.0,45893.27,32888.09,14215.42,13290.82,-0.0030143014301430293,0.0030143014301430293,1.0204546971281117,4496955.6,0.37181888120042816,0,6,2
